episode,reward,topology
1953,30.0,topology_8host
1954,13.0,topology_8host
1955,22.0,topology_8host
1956,28.0,topology_8host
1957,6.0,topology_8host
1958,40.0,topology_8host
1959,-6.0,topology_8host
1960,43.0,topology_8host
1961,52.0,topology_8host
1962,-16.0,topology_8host
1963,43.0,topology_8host
1964,1.0,topology_8host
1965,-24.0,topology_8host
1966,10.0,topology_8host
1967,47.0,topology_8host
1968,53.0,topology_8host
1969,-11.0,topology_8host
1970,9.0,topology_8host
1971,16.0,topology_8host
1972,15.0,topology_8host
1973,16.0,topology_8host
1974,59.0,topology_8host
1975,19.0,topology_8host
1976,14.0,topology_8host
1977,-16.0,topology_8host
1978,2.0,topology_8host
1979,52.0,topology_8host
1980,-37.0,topology_8host
1981,36.0,topology_8host
1982,32.0,topology_8host
1983,39.0,topology_8host
1984,51.0,topology_8host
1985,23.0,topology_8host
1986,57.0,topology_8host
1987,-8.0,topology_8host
1988,40.0,topology_8host
1989,8.0,topology_8host
1990,10.0,topology_8host
1991,15.0,topology_8host
1992,-19.0,topology_8host
1993,12.0,topology_8host
1994,47.0,topology_8host
1995,26.0,topology_8host
1996,41.0,topology_8host
1997,39.0,topology_8host
1998,14.0,topology_8host
1999,22.0,topology_8host
2000,-24.0,topology_8host
2001,83.0,topology_8host
2002,6.0,topology_8host
2003,-5.0,topology_8host
2004,-3.0,topology_8host
2005,-14.0,topology_8host
2006,55.0,topology_8host
2007,50.0,topology_8host
2008,75.0,topology_8host
2009,-11.0,topology_8host
2010,-42.0,topology_8host
2011,-1.0,topology_8host
2012,-1.0,topology_8host
2013,-7.0,topology_8host
2014,-26.0,topology_8host
2015,5.0,topology_8host
2016,54.0,topology_8host
2017,47.0,topology_8host
2018,78.0,topology_8host
2019,30.0,topology_8host
2020,6.0,topology_8host
2021,41.0,topology_8host
2022,1.0,topology_8host
2023,-36.0,topology_8host
2024,25.0,topology_8host
2025,46.0,topology_8host
2026,43.0,topology_8host
2027,14.0,topology_8host
2028,31.0,topology_8host
2029,41.0,topology_8host
2030,-68.0,topology_8host
2031,28.0,topology_8host
2032,60.0,topology_8host
2033,-12.0,topology_8host
2034,49.0,topology_8host
2035,10.0,topology_8host
2036,10.0,topology_8host
2037,20.0,topology_8host
2038,49.0,topology_8host
2039,-46.0,topology_8host
2040,-4.0,topology_8host
2041,36.0,topology_8host
2042,31.0,topology_8host
2043,35.0,topology_8host
2044,29.0,topology_8host
2045,4.0,topology_8host
2046,41.0,topology_8host
2047,9.0,topology_8host
2048,8.0,topology_8host
2049,57.0,topology_8host
2050,0.0,topology_8host
2051,8.0,topology_8host
2052,60.0,topology_8host
2053,-15.0,topology_8host
2054,-11.0,topology_8host
2055,-27.0,topology_8host
2056,4.0,topology_8host
2057,29.0,topology_8host
2058,10.0,topology_8host
2059,2.0,topology_8host
2060,35.0,topology_8host
2061,16.0,topology_8host
2062,39.0,topology_8host
2063,26.0,topology_8host
2064,-2.0,topology_8host
2065,28.0,topology_8host
2066,39.0,topology_8host
2067,28.0,topology_8host
2068,9.0,topology_8host
2069,18.0,topology_8host
2070,19.0,topology_8host
2071,17.0,topology_8host
2072,34.0,topology_8host
2073,8.0,topology_8host
2074,38.0,topology_8host
2075,26.0,topology_8host
2076,-2.0,topology_8host
2077,7.0,topology_8host
2078,2.0,topology_8host
2079,1.0,topology_8host
2080,-8.0,topology_8host
2081,15.0,topology_8host
2082,70.0,topology_8host
2083,18.0,topology_8host
2084,-13.0,topology_8host
2085,40.0,topology_8host
2086,23.0,topology_8host
2087,-2.0,topology_8host
2088,-2.0,topology_8host
2089,55.0,topology_8host
2090,-1.0,topology_8host
2091,-20.0,topology_8host
2092,30.0,topology_8host
2093,-26.0,topology_8host
2094,24.0,topology_8host
2095,8.0,topology_8host
2096,36.0,topology_8host
2097,11.0,topology_8host
2098,-20.0,topology_8host
2099,45.0,topology_8host
2100,78.0,topology_8host
2101,-12.0,topology_8host
2102,45.0,topology_8host
2103,10.0,topology_8host
2104,57.0,topology_8host
2105,4.0,topology_8host
2106,40.0,topology_8host
2107,-26.0,topology_8host
2108,10.0,topology_8host
2109,-35.0,topology_8host
2110,-6.0,topology_8host
2111,19.0,topology_8host
2112,22.0,topology_8host
2113,42.0,topology_8host
2114,16.0,topology_8host
2115,25.0,topology_8host
2116,27.0,topology_8host
2117,-26.0,topology_8host
2118,-42.0,topology_8host
2119,-5.0,topology_8host
2120,-1.0,topology_8host
2121,53.0,topology_8host
2122,14.0,topology_8host
2123,-23.0,topology_8host
2124,19.0,topology_8host
2125,1.0,topology_8host
2126,15.0,topology_8host
2127,1.0,topology_8host
2128,14.0,topology_8host
2129,-8.0,topology_8host
2130,10.0,topology_8host
2131,30.0,topology_8host
2132,41.0,topology_8host
2133,22.0,topology_8host
2134,-6.0,topology_8host
2135,10.0,topology_8host
2136,-13.0,topology_8host
2137,-4.0,topology_8host
2138,23.0,topology_8host
2139,67.0,topology_8host
2140,-19.0,topology_8host
2141,9.0,topology_8host
2142,-11.0,topology_8host
2143,45.0,topology_8host
2144,11.0,topology_8host
2145,-6.0,topology_8host
2146,22.0,topology_8host
2147,36.0,topology_8host
2148,52.0,topology_8host
2149,-10.0,topology_8host
2150,39.0,topology_8host
2151,34.0,topology_8host
2152,-34.0,topology_8host
2153,20.0,topology_8host
2154,10.0,topology_8host
2155,35.0,topology_8host
2156,41.0,topology_8host
2157,5.0,topology_8host
2158,38.0,topology_8host
2159,23.0,topology_8host
2160,-45.0,topology_8host
2161,44.0,topology_8host
2162,14.0,topology_8host
2163,-28.0,topology_8host
2164,43.0,topology_8host
2165,-1.0,topology_8host
2166,32.0,topology_8host
2167,37.0,topology_8host
2168,-20.0,topology_8host
2169,24.0,topology_8host
2170,15.0,topology_8host
2171,57.0,topology_8host
2172,32.0,topology_8host
2173,22.0,topology_8host
2174,-10.0,topology_8host
2175,40.0,topology_8host
2176,25.0,topology_8host
2177,33.0,topology_8host
2178,42.0,topology_8host
2179,54.0,topology_8host
2180,-16.0,topology_8host
2181,28.0,topology_8host
2182,16.0,topology_8host
2183,7.0,topology_8host
2184,27.0,topology_8host
2185,36.0,topology_8host
2186,-10.0,topology_8host
2187,-28.0,topology_8host
2188,-19.0,topology_8host
2189,-3.0,topology_8host
2190,53.0,topology_8host
2191,16.0,topology_8host
2192,28.0,topology_8host
2193,-10.0,topology_8host
2194,-7.0,topology_8host
2195,4.0,topology_8host
2196,-19.0,topology_8host
2197,-16.0,topology_8host
2198,32.0,topology_8host
2199,-9.0,topology_8host
2200,33.0,topology_8host
2201,12.0,topology_8host
2202,69.0,topology_8host
2203,-30.0,topology_8host
2204,-19.0,topology_8host
2205,-18.0,topology_8host
2206,18.0,topology_8host
2207,27.0,topology_8host
2208,11.0,topology_8host
2209,4.0,topology_8host
2210,4.0,topology_8host
2211,18.0,topology_8host
2212,-15.0,topology_8host
2213,-4.0,topology_8host
2214,6.0,topology_8host
2215,32.0,topology_8host
2216,-31.0,topology_8host
2217,-10.0,topology_8host
2218,-17.0,topology_8host
2219,20.0,topology_8host
2220,16.0,topology_8host
2221,17.0,topology_8host
2222,24.0,topology_8host
2223,12.0,topology_8host
2224,-50.0,topology_8host
2225,10.0,topology_8host
2226,17.0,topology_8host
2227,18.0,topology_8host
2228,-8.0,topology_8host
2229,21.0,topology_8host
2230,-16.0,topology_8host
2231,-23.0,topology_8host
2232,-3.0,topology_8host
2233,23.0,topology_8host
2234,-50.0,topology_8host
2235,8.0,topology_8host
2236,57.0,topology_8host
2237,22.0,topology_8host
2238,18.0,topology_8host
2239,14.0,topology_8host
2240,11.0,topology_8host
2241,9.0,topology_8host
2242,26.0,topology_8host
2243,35.0,topology_8host
2244,7.0,topology_8host
2245,7.0,topology_8host
2246,55.0,topology_8host
2247,49.0,topology_8host
2248,-69.0,topology_8host
2249,-14.0,topology_8host
2250,10.0,topology_8host
2251,-15.0,topology_8host
2252,29.0,topology_8host
2253,-15.0,topology_8host
2254,-14.0,topology_8host
2255,-4.0,topology_8host
2256,40.0,topology_8host
2257,0.0,topology_8host
2258,-15.0,topology_8host
2259,11.0,topology_8host
2260,-24.0,topology_8host
2261,20.0,topology_8host
2262,32.0,topology_8host
2263,-17.0,topology_8host
2264,-31.0,topology_8host
2265,-22.0,topology_8host
2266,28.0,topology_8host
2267,-1.0,topology_8host
2268,24.0,topology_8host
2269,-28.0,topology_8host
2270,-4.0,topology_8host
2271,-28.0,topology_8host
2272,-5.0,topology_8host
2273,-40.0,topology_8host
2274,0.0,topology_8host
2275,2.0,topology_8host
2276,10.0,topology_8host
2277,56.0,topology_8host
2278,-46.0,topology_8host
2279,3.0,topology_8host
2280,-62.0,topology_8host
2281,6.0,topology_8host
2282,-13.0,topology_8host
2283,6.0,topology_8host
2284,20.0,topology_8host
2285,-8.0,topology_8host
2286,25.0,topology_8host
2287,8.0,topology_8host
2288,-14.0,topology_8host
2289,18.0,topology_8host
2290,32.0,topology_8host
2291,-5.0,topology_8host
2292,-15.0,topology_8host
2293,-25.0,topology_8host
2294,11.0,topology_8host
2295,-1.0,topology_8host
2296,50.0,topology_8host
2297,41.0,topology_8host
2298,8.0,topology_8host
2299,-18.0,topology_8host
2300,20.0,topology_8host
2301,12.0,topology_8host
2302,-42.0,topology_8host
2303,12.0,topology_8host
2304,-39.0,topology_8host
2305,-9.0,topology_8host
2306,-11.0,topology_8host
2307,-3.0,topology_8host
2308,35.0,topology_8host
2309,10.0,topology_8host
2310,-47.0,topology_8host
2311,15.0,topology_8host
2312,3.0,topology_8host
2313,-21.0,topology_8host
2314,-30.0,topology_8host
2315,25.0,topology_8host
2316,-42.0,topology_8host
2317,-14.0,topology_8host
2318,1.0,topology_8host
2319,-8.0,topology_8host
2320,-58.0,topology_8host
2321,-21.0,topology_8host
2322,19.0,topology_8host
2323,13.0,topology_8host
2324,-54.0,topology_8host
2325,9.0,topology_8host
2326,-12.0,topology_8host
2327,93.0,topology_8host
2328,19.0,topology_8host
2329,44.0,topology_8host
2330,-44.0,topology_8host
2331,64.0,topology_8host
2332,1.0,topology_8host
2333,-17.0,topology_8host
2334,0.0,topology_8host
2335,-6.0,topology_8host
2336,0.0,topology_8host
2337,-35.0,topology_8host
2338,-8.0,topology_8host
2339,22.0,topology_8host
2340,-12.0,topology_8host
2341,42.0,topology_8host
2342,22.0,topology_8host
2343,-18.0,topology_8host
2344,-35.0,topology_8host
2345,-25.0,topology_8host
2346,-8.0,topology_8host
2347,4.0,topology_8host
2348,-43.0,topology_8host
2349,40.0,topology_8host
2350,13.0,topology_8host
2351,47.0,topology_8host
2352,74.0,topology_8host
2353,-73.0,topology_8host
2354,-28.0,topology_8host
2355,15.0,topology_8host
2356,-17.0,topology_8host
2357,-8.0,topology_8host
2358,23.0,topology_8host
2359,5.0,topology_8host
2360,-17.0,topology_8host
2361,-36.0,topology_8host
2362,-12.0,topology_8host
2363,-18.0,topology_8host
2364,-7.0,topology_8host
2365,6.0,topology_8host
2366,-48.0,topology_8host
2367,54.0,topology_8host
2368,3.0,topology_8host
2369,45.0,topology_8host
2370,50.0,topology_8host
2371,-16.0,topology_8host
2372,-32.0,topology_8host
2373,-29.0,topology_8host
2374,15.0,topology_8host
2375,15.0,topology_8host
2376,27.0,topology_8host
2377,-17.0,topology_8host
2378,-9.0,topology_8host
2379,-23.0,topology_8host
2380,-47.0,topology_8host
2381,9.0,topology_8host
2382,-21.0,topology_8host
2383,12.0,topology_8host
2384,-13.0,topology_8host
2385,-55.0,topology_8host
2386,15.0,topology_8host
2387,20.0,topology_8host
2388,55.0,topology_8host
2389,27.0,topology_8host
2390,-40.0,topology_8host
2391,-52.0,topology_8host
2392,-14.0,topology_8host
2393,-45.0,topology_8host
2394,-36.0,topology_8host
2395,-73.0,topology_8host
2396,-1.0,topology_8host
2397,31.0,topology_8host
2398,-47.0,topology_8host
2399,10.0,topology_8host
2400,-47.0,topology_8host
2401,25.0,topology_8host
2402,2.0,topology_8host
2403,1.0,topology_8host
2404,-57.0,topology_8host
2405,57.0,topology_8host
2406,-5.0,topology_8host
2407,-55.0,topology_8host
2408,-3.0,topology_8host
2409,-48.0,topology_8host
2410,12.0,topology_8host
2411,-25.0,topology_8host
2412,21.0,topology_8host
2413,6.0,topology_8host
2414,-53.0,topology_8host
2415,-8.0,topology_8host
2416,-5.0,topology_8host
2417,6.0,topology_8host
2418,19.0,topology_8host
2419,-10.0,topology_8host
2420,-8.0,topology_8host
2421,-41.0,topology_8host
2422,0.0,topology_8host
2423,12.0,topology_8host
2424,48.0,topology_8host
2425,4.0,topology_8host
2426,-30.0,topology_8host
2427,17.0,topology_8host
2428,3.0,topology_8host
2429,-14.0,topology_8host
2430,-12.0,topology_8host
2431,35.0,topology_8host
2432,-3.0,topology_8host
2433,23.0,topology_8host
2434,20.0,topology_8host
2435,-8.0,topology_8host
2436,-32.0,topology_8host
2437,19.0,topology_8host
2438,-4.0,topology_8host
2439,31.0,topology_8host
2440,29.0,topology_8host
2441,6.0,topology_8host
2442,-79.0,topology_8host
2443,-21.0,topology_8host
2444,-1.0,topology_8host
2445,7.0,topology_8host
2446,4.0,topology_8host
2447,-7.0,topology_8host
2448,67.0,topology_8host
2449,-11.0,topology_8host
2450,-39.0,topology_8host
2451,7.0,topology_8host
2452,-1.0,topology_8host
2453,-17.0,topology_8host
2454,-50.0,topology_8host
2455,3.0,topology_8host
2456,6.0,topology_8host
2457,-16.0,topology_8host
2458,-4.0,topology_8host
2459,-33.0,topology_8host
2460,10.0,topology_8host
2461,-12.0,topology_8host
2462,-6.0,topology_8host
2463,-27.0,topology_8host
2464,-62.0,topology_8host
2465,15.0,topology_8host
2466,-18.0,topology_8host
2467,-17.0,topology_8host
2468,-7.0,topology_8host
2469,-14.0,topology_8host
2470,-16.0,topology_8host
2471,9.0,topology_8host
2472,-14.0,topology_8host
2473,-9.0,topology_8host
2474,58.0,topology_8host
2475,4.0,topology_8host
2476,47.0,topology_8host
2477,16.0,topology_8host
2478,37.0,topology_8host
2479,8.0,topology_8host
2480,-21.0,topology_8host
2481,-11.0,topology_8host
2482,11.0,topology_8host
2483,13.0,topology_8host
2484,-13.0,topology_8host
2485,3.0,topology_8host
2486,-31.0,topology_8host
2487,-1.0,topology_8host
2488,54.0,topology_8host
2489,25.0,topology_8host
2490,17.0,topology_8host
2491,30.0,topology_8host
2492,-43.0,topology_8host
2493,-37.0,topology_8host
2494,-18.0,topology_8host
2495,-37.0,topology_8host
2496,-25.0,topology_8host
2497,-30.0,topology_8host
2498,-33.0,topology_8host
2499,-47.0,topology_8host
2500,1.0,topology_8host
2501,-31.0,topology_8host
2502,33.0,topology_8host
2503,-63.0,topology_8host
2504,-33.0,topology_8host
2505,-17.0,topology_8host
2506,7.0,topology_8host
2507,-29.0,topology_8host
2508,-36.0,topology_8host
2509,10.0,topology_8host
2510,1.0,topology_8host
2511,-7.0,topology_8host
2512,9.0,topology_8host
2513,-3.0,topology_8host
2514,-14.0,topology_8host
2515,-24.0,topology_8host
2516,16.0,topology_8host
2517,1.0,topology_8host
2518,-46.0,topology_8host
2519,21.0,topology_8host
2520,-44.0,topology_8host
2521,-23.0,topology_8host
2522,-64.0,topology_8host
2523,3.0,topology_8host
2524,5.0,topology_8host
2525,31.0,topology_8host
2526,-17.0,topology_8host
2527,-4.0,topology_8host
2528,-17.0,topology_8host
2529,7.0,topology_8host
2530,1.0,topology_8host
2531,-6.0,topology_8host
2532,-53.0,topology_8host
2533,3.0,topology_8host
2534,-45.0,topology_8host
2535,22.0,topology_8host
2536,7.0,topology_8host
2537,31.0,topology_8host
2538,-44.0,topology_8host
2539,16.0,topology_8host
2540,-38.0,topology_8host
2541,3.0,topology_8host
2542,-68.0,topology_8host
2543,11.0,topology_8host
2544,9.0,topology_8host
2545,-30.0,topology_8host
2546,-49.0,topology_8host
2547,36.0,topology_8host
2548,-15.0,topology_8host
2549,-2.0,topology_8host
2550,-53.0,topology_8host
2551,-64.0,topology_8host
2552,41.0,topology_8host
2553,-6.0,topology_8host
2554,4.0,topology_8host
2555,-49.0,topology_8host
2556,-26.0,topology_8host
2557,-3.0,topology_8host
2558,-34.0,topology_8host
2559,-45.0,topology_8host
2560,19.0,topology_8host
2561,-44.0,topology_8host
2562,-28.0,topology_8host
2563,-16.0,topology_8host
2564,-24.0,topology_8host
2565,18.0,topology_8host
2566,-4.0,topology_8host
2567,-12.0,topology_8host
2568,-23.0,topology_8host
2569,-44.0,topology_8host
2570,-25.0,topology_8host
2571,-31.0,topology_8host
2572,-18.0,topology_8host
2573,-5.0,topology_8host
2574,-8.0,topology_8host
2575,20.0,topology_8host
2576,-7.0,topology_8host
2577,19.0,topology_8host
2578,-73.0,topology_8host
2579,-7.0,topology_8host
2580,38.0,topology_8host
2581,-35.0,topology_8host
2582,-3.0,topology_8host
2583,-34.0,topology_8host
2584,-12.0,topology_8host
2585,18.0,topology_8host
2586,1.0,topology_8host
2587,20.0,topology_8host
2588,17.0,topology_8host
2589,-7.0,topology_8host
2590,-5.0,topology_8host
2591,-56.0,topology_8host
2592,-37.0,topology_8host
2593,-57.0,topology_8host
2594,28.0,topology_8host
2595,-33.0,topology_8host
2596,31.0,topology_8host
2597,-19.0,topology_8host
2598,18.0,topology_8host
2599,-62.0,topology_8host
2600,-18.0,topology_8host
2601,-119.0,topology_8host
2602,22.0,topology_8host
2603,29.0,topology_8host
2604,12.0,topology_8host
2605,-52.0,topology_8host
2606,-11.0,topology_8host
2607,4.0,topology_8host
2608,-9.0,topology_8host
2609,10.0,topology_8host
2610,-16.0,topology_8host
2611,-3.0,topology_8host
2612,9.0,topology_8host
2613,24.0,topology_8host
2614,90.0,topology_8host
2615,-24.0,topology_8host
2616,-10.0,topology_8host
2617,-21.0,topology_8host
2618,-18.0,topology_8host
2619,84.0,topology_8host
2620,-75.0,topology_8host
2621,-18.0,topology_8host
2622,-17.0,topology_8host
2623,12.0,topology_8host
2624,-61.0,topology_8host
2625,-2.0,topology_8host
2626,-6.0,topology_8host
2627,-2.0,topology_8host
2628,-65.0,topology_8host
2629,12.0,topology_8host
2630,-30.0,topology_8host
2631,16.0,topology_8host
2632,-19.0,topology_8host
2633,-3.0,topology_8host
2634,-42.0,topology_8host
2635,-59.0,topology_8host
2636,3.0,topology_8host
2637,-1.0,topology_8host
2638,-33.0,topology_8host
2639,32.0,topology_8host
2640,47.0,topology_8host
2641,-35.0,topology_8host
2642,11.0,topology_8host
2643,-15.0,topology_8host
2644,1.0,topology_8host
2645,15.0,topology_8host
2646,15.0,topology_8host
2647,-43.0,topology_8host
2648,-51.0,topology_8host
2649,-43.0,topology_8host
2650,-20.0,topology_8host
2651,-36.0,topology_8host
2652,19.0,topology_8host
2653,-43.0,topology_8host
2654,-32.0,topology_8host
2655,-23.0,topology_8host
2656,-52.0,topology_8host
2657,-4.0,topology_8host
2658,16.0,topology_8host
2659,-16.0,topology_8host
2660,-14.0,topology_8host
2661,-57.0,topology_8host
2662,8.0,topology_8host
2663,11.0,topology_8host
2664,-9.0,topology_8host
2665,-37.0,topology_8host
2666,-63.0,topology_8host
2667,17.0,topology_8host
2668,-19.0,topology_8host
2669,10.0,topology_8host
2670,-45.0,topology_8host
2671,-22.0,topology_8host
2672,-48.0,topology_8host
2673,-47.0,topology_8host
2674,-1.0,topology_8host
2675,-6.0,topology_8host
2676,21.0,topology_8host
2677,35.0,topology_8host
2678,1.0,topology_8host
2679,-45.0,topology_8host
2680,25.0,topology_8host
2681,-62.0,topology_8host
2682,-69.0,topology_8host
2683,-41.0,topology_8host
2684,-2.0,topology_8host
2685,-2.0,topology_8host
2686,11.0,topology_8host
2687,-45.0,topology_8host
2688,63.0,topology_8host
2689,-41.0,topology_8host
2690,-61.0,topology_8host
2691,14.0,topology_8host
2692,-26.0,topology_8host
2693,-6.0,topology_8host
2694,-52.0,topology_8host
2695,7.0,topology_8host
2696,4.0,topology_8host
2697,-24.0,topology_8host
2698,-5.0,topology_8host
2699,-5.0,topology_8host
2700,-9.0,topology_8host
2701,-19.0,topology_8host
2702,-26.0,topology_8host
2703,25.0,topology_8host
2704,-69.0,topology_8host
2705,40.0,topology_8host
2706,24.0,topology_8host
2707,4.0,topology_8host
2708,41.0,topology_8host
2709,-28.0,topology_8host
2710,13.0,topology_8host
2711,8.0,topology_8host
2712,-14.0,topology_8host
2713,24.0,topology_8host
2714,18.0,topology_8host
2715,-14.0,topology_8host
2716,-25.0,topology_8host
2717,4.0,topology_8host
2718,-50.0,topology_8host
2719,-41.0,topology_8host
2720,90.0,topology_8host
2721,-26.0,topology_8host
2722,36.0,topology_8host
2723,35.0,topology_8host
2724,7.0,topology_8host
2725,6.0,topology_8host
2726,37.0,topology_8host
2727,12.0,topology_8host
2728,28.0,topology_8host
2729,-11.0,topology_8host
2730,-27.0,topology_8host
2731,-70.0,topology_8host
2732,-10.0,topology_8host
2733,15.0,topology_8host
2734,16.0,topology_8host
2735,7.0,topology_8host
2736,-9.0,topology_8host
2737,1.0,topology_8host
2738,14.0,topology_8host
2739,-54.0,topology_8host
2740,43.0,topology_8host
2741,-72.0,topology_8host
2742,85.0,topology_8host
2743,-92.0,topology_8host
2744,33.0,topology_8host
2745,1.0,topology_8host
2746,-17.0,topology_8host
2747,1.0,topology_8host
2748,21.0,topology_8host
2749,9.0,topology_8host
2750,-22.0,topology_8host
2751,-28.0,topology_8host
2752,-23.0,topology_8host
2753,43.0,topology_8host
2754,94.0,topology_8host
2755,-19.0,topology_8host
2756,-24.0,topology_8host
2757,-15.0,topology_8host
2758,-41.0,topology_8host
2759,27.0,topology_8host
2760,-12.0,topology_8host
2761,-24.0,topology_8host
2762,-18.0,topology_8host
2763,-63.0,topology_8host
2764,-1.0,topology_8host
2765,-28.0,topology_8host
2766,-55.0,topology_8host
2767,-20.0,topology_8host
2768,-58.0,topology_8host
2769,-12.0,topology_8host
2770,4.0,topology_8host
2771,-27.0,topology_8host
2772,8.0,topology_8host
2773,-32.0,topology_8host
2774,10.0,topology_8host
2775,12.0,topology_8host
2776,21.0,topology_8host
2777,-82.0,topology_8host
2778,-31.0,topology_8host
2779,-26.0,topology_8host
2780,55.0,topology_8host
2781,-45.0,topology_8host
2782,-13.0,topology_8host
2783,-37.0,topology_8host
2784,30.0,topology_8host
2785,6.0,topology_8host
2786,26.0,topology_8host
2787,-20.0,topology_8host
2788,21.0,topology_8host
2789,33.0,topology_8host
2790,-16.0,topology_8host
2791,-45.0,topology_8host
2792,98.0,topology_8host
2793,-13.0,topology_8host
2794,18.0,topology_8host
2795,1.0,topology_8host
2796,6.0,topology_8host
2797,-14.0,topology_8host
2798,5.0,topology_8host
2799,20.0,topology_8host
2800,0.0,topology_8host
2801,51.0,topology_8host
2802,136.0,topology_8host
2803,-55.0,topology_8host
2804,17.0,topology_8host
2805,18.0,topology_8host
2806,-29.0,topology_8host
2807,-6.0,topology_8host
2808,-79.0,topology_8host
2809,11.0,topology_8host
2810,-4.0,topology_8host
2811,-22.0,topology_8host
2812,26.0,topology_8host
2813,-15.0,topology_8host
2814,-18.0,topology_8host
2815,13.0,topology_8host
2816,-35.0,topology_8host
2817,-31.0,topology_8host
2818,-52.0,topology_8host
2819,-27.0,topology_8host
2820,9.0,topology_8host
2821,-33.0,topology_8host
2822,4.0,topology_8host
2823,-40.0,topology_8host
2824,-53.0,topology_8host
2825,-43.0,topology_8host
2826,-48.0,topology_8host
2827,-59.0,topology_8host
2828,-6.0,topology_8host
2829,-23.0,topology_8host
2830,-17.0,topology_8host
2831,16.0,topology_8host
2832,-40.0,topology_8host
2833,-33.0,topology_8host
2834,26.0,topology_8host
2835,14.0,topology_8host
2836,-2.0,topology_8host
2837,31.0,topology_8host
2838,-16.0,topology_8host
2839,-114.0,topology_8host
2840,-37.0,topology_8host
2841,8.0,topology_8host
2842,-65.0,topology_8host
2843,-26.0,topology_8host
2844,-7.0,topology_8host
2845,33.0,topology_8host
2846,28.0,topology_8host
2847,-26.0,topology_8host
2848,-7.0,topology_8host
2849,-18.0,topology_8host
2850,-4.0,topology_8host
2851,-20.0,topology_8host
2852,-20.0,topology_8host
2853,-33.0,topology_8host
2854,4.0,topology_8host
2855,-10.0,topology_8host
2856,-17.0,topology_8host
2857,-10.0,topology_8host
2858,-12.0,topology_8host
2859,17.0,topology_8host
2860,-55.0,topology_8host
2861,-54.0,topology_8host
2862,-18.0,topology_8host
2863,-11.0,topology_8host
2864,-51.0,topology_8host
2865,-66.0,topology_8host
2866,-28.0,topology_8host
2867,-6.0,topology_8host
2868,-34.0,topology_8host
2869,-75.0,topology_8host
2870,-53.0,topology_8host
2871,3.0,topology_8host
2872,-5.0,topology_8host
2873,67.0,topology_8host
2874,-18.0,topology_8host
2875,0.0,topology_8host
2876,3.0,topology_8host
2877,71.0,topology_8host
2878,72.0,topology_8host
2879,-46.0,topology_8host
2880,-17.0,topology_8host
2881,-22.0,topology_8host
2882,-5.0,topology_8host
2883,-26.0,topology_8host
2884,36.0,topology_8host
2885,2.0,topology_8host
2886,21.0,topology_8host
2887,35.0,topology_8host
2888,3.0,topology_8host
2889,-14.0,topology_8host
2890,-5.0,topology_8host
2891,10.0,topology_8host
2892,-25.0,topology_8host
2893,-28.0,topology_8host
2894,-1.0,topology_8host
2895,-16.0,topology_8host
2896,-46.0,topology_8host
2897,0.0,topology_8host
2898,-11.0,topology_8host
2899,-13.0,topology_8host
2900,-15.0,topology_8host
2901,7.0,topology_8host
2902,-35.0,topology_8host
2903,-46.0,topology_8host
2904,-39.0,topology_8host
2905,-2.0,topology_8host
2906,-27.0,topology_8host
2907,-48.0,topology_8host
2908,39.0,topology_8host
2909,-50.0,topology_8host
2910,-35.0,topology_8host
2911,-15.0,topology_8host
2912,-25.0,topology_8host
2913,-62.0,topology_8host
2914,-29.0,topology_8host
2915,-28.0,topology_8host
2916,9.0,topology_8host
2917,-100.0,topology_8host
2918,-31.0,topology_8host
2919,-106.0,topology_8host
2920,-39.0,topology_8host
2921,-22.0,topology_8host
2922,-3.0,topology_8host
2923,-48.0,topology_8host
2924,-32.0,topology_8host
2925,0.0,topology_8host
2926,-32.0,topology_8host
2927,-31.0,topology_8host
2928,-33.0,topology_8host
2929,-16.0,topology_8host
2930,-36.0,topology_8host
2931,-66.0,topology_8host
2932,-64.0,topology_8host
2933,-76.0,topology_8host
2934,-12.0,topology_8host
2935,-12.0,topology_8host
2936,-40.0,topology_8host
2937,-52.0,topology_8host
2938,-35.0,topology_8host
2939,-24.0,topology_8host
2940,-68.0,topology_8host
2941,-27.0,topology_8host
2942,-41.0,topology_8host
2943,-42.0,topology_8host
2944,-57.0,topology_8host
2945,-9.0,topology_8host
2946,-45.0,topology_8host
2947,12.0,topology_8host
2948,-34.0,topology_8host
2949,-59.0,topology_8host
2950,-13.0,topology_8host
2951,-50.0,topology_8host
2952,-19.0,topology_8host
2953,34.0,topology_8host
2954,-51.0,topology_8host
2955,-70.0,topology_8host
2956,-27.0,topology_8host
2957,-47.0,topology_8host
2958,-30.0,topology_8host
2959,-3.0,topology_8host
2960,-20.0,topology_8host
2961,-35.0,topology_8host
2962,-20.0,topology_8host
2963,-56.0,topology_8host
2964,-35.0,topology_8host
2965,-84.0,topology_8host
2966,-40.0,topology_8host
2967,-39.0,topology_8host
2968,8.0,topology_8host
2969,-29.0,topology_8host
2970,-32.0,topology_8host
2971,-59.0,topology_8host
2972,-13.0,topology_8host
2973,0.0,topology_8host
2974,-21.0,topology_8host
2975,-30.0,topology_8host
2976,2.0,topology_8host
2977,-32.0,topology_8host
2978,-44.0,topology_8host
2979,-21.0,topology_8host
2980,-5.0,topology_8host
2981,-49.0,topology_8host
2982,-29.0,topology_8host
2983,-42.0,topology_8host
2984,-61.0,topology_8host
2985,-27.0,topology_8host
2986,14.0,topology_8host
