episode,reward,topology
567,63.0,sample_topology
568,56.0,sample_topology
569,73.0,sample_topology
570,44.0,sample_topology
571,51.0,sample_topology
572,63.0,sample_topology
573,55.0,sample_topology
574,67.0,sample_topology
575,70.0,sample_topology
576,83.0,sample_topology
577,51.0,sample_topology
578,52.0,sample_topology
579,104.0,sample_topology
580,51.0,sample_topology
581,19.0,sample_topology
582,50.0,sample_topology
583,54.0,sample_topology
584,47.0,sample_topology
585,56.0,sample_topology
586,70.0,sample_topology
587,86.0,sample_topology
588,86.0,sample_topology
589,58.0,sample_topology
590,57.0,sample_topology
591,41.0,sample_topology
592,52.0,sample_topology
593,63.0,sample_topology
594,64.0,sample_topology
595,50.0,sample_topology
596,69.0,sample_topology
597,59.0,sample_topology
598,77.0,sample_topology
599,25.0,sample_topology
600,39.0,sample_topology
601,68.0,sample_topology
602,78.0,sample_topology
603,81.0,sample_topology
604,71.0,sample_topology
605,25.0,sample_topology
606,58.0,sample_topology
607,85.0,sample_topology
608,25.0,sample_topology
609,105.0,sample_topology
610,56.0,sample_topology
611,81.0,sample_topology
612,57.0,sample_topology
613,89.0,sample_topology
614,80.0,sample_topology
615,50.0,sample_topology
616,76.0,sample_topology
617,47.0,sample_topology
618,41.0,sample_topology
619,61.0,sample_topology
620,25.0,sample_topology
621,40.0,sample_topology
622,56.0,sample_topology
623,77.0,sample_topology
624,36.0,sample_topology
625,65.0,sample_topology
626,83.0,sample_topology
627,59.0,sample_topology
628,69.0,sample_topology
629,81.0,sample_topology
630,73.0,sample_topology
631,58.0,sample_topology
632,94.0,sample_topology
633,67.0,sample_topology
634,61.0,sample_topology
635,60.0,sample_topology
636,85.0,sample_topology
637,55.0,sample_topology
638,81.0,sample_topology
639,77.0,sample_topology
640,61.0,sample_topology
641,67.0,sample_topology
642,67.0,sample_topology
643,44.0,sample_topology
644,33.0,sample_topology
645,34.0,sample_topology
646,97.0,sample_topology
647,62.0,sample_topology
648,53.0,sample_topology
649,56.0,sample_topology
650,70.0,sample_topology
651,41.0,sample_topology
652,84.0,sample_topology
653,50.0,sample_topology
654,84.0,sample_topology
655,78.0,sample_topology
656,48.0,sample_topology
657,30.0,sample_topology
658,83.0,sample_topology
659,78.0,sample_topology
660,83.0,sample_topology
661,62.0,sample_topology
662,66.0,sample_topology
663,83.0,sample_topology
664,80.0,sample_topology
665,61.0,sample_topology
666,67.0,sample_topology
667,106.0,sample_topology
668,66.0,sample_topology
669,43.0,sample_topology
670,71.0,sample_topology
671,92.0,sample_topology
672,74.0,sample_topology
673,85.0,sample_topology
674,75.0,sample_topology
675,65.0,sample_topology
676,67.0,sample_topology
677,70.0,sample_topology
678,87.0,sample_topology
679,99.0,sample_topology
680,73.0,sample_topology
681,61.0,sample_topology
682,70.0,sample_topology
683,31.0,sample_topology
684,38.0,sample_topology
685,54.0,sample_topology
686,40.0,sample_topology
687,93.0,sample_topology
688,46.0,sample_topology
689,61.0,sample_topology
690,87.0,sample_topology
